,Children_Poverty_Rate,E1,E2,E3,E4,E5,E6,HD1,HD2,L1,L2,O,P1,P2,P3,Q,Component 1,Component 2,Component 3,Segment K-means PCA,Segment,New Code
446,11.4,2.011695906,80.72207084,81.6,4.303636652,78.04688512,32.8042328,5.0,3.2,81.47786627,81.10858264,10.26315789,18.90547264,72.13930348,8.457711443,3.9,-0.7150298310936944,0.36960370782434276,-0.1978690166422115,1,second,E05000471
447,2.3,1.843849035,71.27842538,67.6,3.215590743,65.47462096,50.0,4.7,2.6,84.93996015,83.9826033,1.578947368,19.42857143,60.57142857,20.0,3.7,-0.8343148343301064,-0.41549951391122375,0.2865634649640284,1,second,E05000472
448,10.1,2.65560166,76.46337726,75.4,5.570927873,71.21591541,38.46153846,4.8,3.1,83.0675892,81.99752673,8.125,20.68965517,65.51724138,13.79310345,5.6,-0.665074289728971,-0.04647221311740093,0.010796399198103454,1,second,E05000473
449,8.9,2.730455076,78.39615482,78.2,3.638301111,75.38406574,41.74311927,3.7,2.7,84.71588929,83.74803611,8.181818182,22.07792208,69.26406926,8.658008658,5.0,-0.7474196571803715,0.2204851798018731,0.01492804697128739,1,second,E05000474
450,30.3,7.937405732,60.29597546,68.3,14.11794741,58.64202911,41.82076814,7.2,5.4,81.72205013,78.47617073,25.78313253,21.875,73.4375,5.0,15.8,0.5080048758217585,0.11684747638977941,0.2750789741581974,0,first,E05000475
451,30.2,8.887987013,58.24460698,64.7,14.53152305,55.26292916,57.24637681,7.1,5.8,81.61231138,78.81294249,25.31914894,24.61538462,67.38461538,8.0,15.6,0.621643601086313,-0.18024251614841166,0.31772342380970764,0,first,E05000476
452,37.8,9.778664731,59.46024942,67.5,15.96250509,56.75229358,52.41935484,8.4,6.7,78.29207885,76.9689262,34.93975904,21.9047619,70.47619048,7.619047619,11.8,0.8422652249173874,-0.04331293727270964,0.05553081429677377,0,first,E05000477
453,38.9,8.08430324,64.41872607,70.0,11.96561065,61.60375804,50.28735632,7.6,5.8,78.27202825,75.13634783,32.59259259,19.67213115,73.7704918,6.557377049,11.6,0.606666565635067,0.2215293340959443,-0.03857766877433959,0,first,E05000478
454,33.6,8.90354493,62.79845128,68.8,12.66627254,60.12413512,44.76479514,7.7,6.1,76.12522635,75.10130462,31.79487179,23.67491166,69.61130742,6.713780919,10.5,0.632669810181274,0.0069583958481533046,-0.10317628670150833,0,first,E05000479
455,26.3,6.864006864,57.97450299,64.5,13.56110381,55.73159366,53.7414966,6.4,5.3,81.12769495,78.05395481,20.11764706,21.60493827,70.98765432,7.407407407,17.6,0.4656406461748475,-0.00903805450607469,0.42806034451234665,0,first,E05000480
456,29.2,7.095890411,56.31806041,62.9,14.765204,53.60185902,51.08225108,7.6,6.2,76.98419649,74.1262474,21.50684932,20.84805654,71.37809187,7.77385159,17.8,0.6758743845092368,-0.03636150696891857,0.30407563111275937,0,first,E05000481
457,33.3,10.2811245,59.02419675,66.3,14.58569807,56.60022565,48.61111111,7.7,5.8,78.90227706,77.01904901,29.90291262,26.64576803,65.830721,7.523510972,11.4,0.7104841428483409,-0.23132781243348574,0.060393800551168705,0,first,E05000482
458,30.7,6.890521161,64.6529563,71.0,12.32656805,62.23343643,42.93103448,6.6,5.7,79.1035039,76.61711308,26.70731707,20.60606061,72.12121212,7.272727273,14.3,0.39168057708078174,0.15804425114016038,0.067744492752585,0,first,E05000483
459,27.5,6.547412296,62.10141546,68.7,12.97075645,59.81606467,45.3307393,6.9,5.5,77.60040504,76.48881922,22.22222222,19.60784314,73.66946779,6.722689076,16.1,0.4257765638487735,0.1715373721618372,0.1858622515242759,0,first,E05000484
460,28.6,7.162987318,55.39442649,63.1,15.39989407,53.388485,55.05226481,6.3,5.1,82.24425709,80.09986999,22.23529412,21.98142415,72.44582043,5.882352941,19.7,0.5862873667308397,0.021734005416828836,0.5805528075880263,0,first,E05000485
461,28.7,7.339901478,54.27409666,61.6,16.06840023,51.67043675,58.33333333,7.3,5.9,81.17055309,77.75865013,22.98701299,20.84690554,71.66123779,7.491856678,19.3,0.6976660625143472,-0.06335318706158358,0.5355191078920291,0,first,E05000486
462,35.6,11.67611969,53.02112029,61.6,17.7608358,50.62576047,56.03053435,7.3,5.9,77.58555438,74.82014486,27.70642202,27.13864307,66.07669617,6.784660767,15.4,1.0107472843213083,-0.2913206653860466,0.24227205955352868,0,first,E05000487
463,31.2,8.373310074,55.82620145,63.3,15.35754505,53.61569327,51.6509434,8.0,6.2,78.31029234,76.11546525,26.86046512,23.5483871,69.35483871,7.096774194,16.3,0.7618739392371553,-0.12823242634941168,0.26867483897458794,0,first,E05000488
464,34.1,9.232871364,58.36285661,66.0,15.2969567,55.86700858,54.97287523,7.8,6.2,79.39393642,76.13844859,30.0,23.24840764,69.42675159,7.324840764,14.1,0.7674952871370864,-0.0812412541464999,0.16447518900513497,0,first,E05000489
465,32.7,9.495548961,61.76155631,68.7,13.7965016,59.21976813,49.16792738,6.5,5.1,79.88908137,76.99425243,28.36734694,26.42642643,66.66666667,6.606606607,13.0,0.5787602838478082,-0.09761992197502382,0.06882886035519827,0,first,E05000490
466,32.3,7.254004577,71.89297324,78.0,10.21421919,70.0411722,46.69421488,4.2,3.8,79.82621478,75.65079722,28.26923077,20.51282051,75.45787546,4.029304029,10.3,0.19942667871027783,0.5214941573730888,-0.13928101709668048,0,first,E05000491
467,32.6,5.015673981,68.87336991,75.2,11.10097601,66.81291561,44.08014572,5.8,4.7,79.22839247,76.21065153,28.18181818,14.0625,80.58035714,5.133928571,15.1,0.25456871488724836,0.6377579935950927,0.0701203388279553,0,first,E05000492
468,29.6,8.73015873,57.06114398,63.8,14.13266804,54.75900796,52.92479109,6.7,5.1,80.9845877,80.47966201,23.48314607,24.91694352,68.77076412,6.644518272,15.7,0.5766375986048422,-0.13063402177615854,0.391033194682859,0,first,E05000493
469,35.1,8.12962963,63.06403675,69.1,12.66321754,60.37125341,46.01449275,6.7,5.6,79.79914069,78.73892509,31.60493827,20.68965517,72.10031348,7.210031348,14.0,0.5182331315237394,0.12595986185515406,0.1293924720806921,0,first,E05000494
470,19.4,5.134865135,67.3873682,69.8,9.18722989,63.35959537,42.96116505,7.6,5.1,80.63808147,78.60110948,15.375,22.65372168,65.04854369,12.29773463,7.3,-0.042667987929983206,-0.22730076582896724,0.015304576706066124,1,second,E05000495
471,15.1,3.483750292,67.32201734,68.7,8.698443268,62.72326351,41.36363636,7.1,4.9,84.92611828,83.65189982,12.25806452,19.39163498,65.77946768,14.82889734,8.2,-0.29598849677362266,-0.25841952221497794,0.283131371477746,1,second,E05000496
472,20.2,4.560739807,73.2062347,73.2,7.336827061,67.79365633,43.26241135,6.9,4.8,84.01700103,81.66857645,18.07017544,20.08368201,65.69037657,14.22594142,4.3,-0.28787001492795594,-0.1410193228013541,-0.027917102213026717,1,second,E05000497
473,26.5,7.73255814,68.41764642,72.2,9.842024325,65.13483487,49.73730298,6.7,4.0,80.1472505,79.25825802,21.9047619,24.57912458,64.98316498,10.1010101,7.0,0.1252934524446386,-0.12604593193886487,-0.08204259981034771,0,first,E05000498
474,11.2,2.233849869,79.29663229,78.9,5.026223776,74.95688168,39.46188341,5.4,3.6,82.50118631,81.32489153,9.0,18.82845188,68.61924686,12.13389121,3.9,-0.6818015339040806,0.14038557686977798,-0.12424830433014136,1,second,E05000499
475,12.1,3.169185763,67.79199242,68.6,7.954193748,63.16236593,40.80717489,6.8,5.0,84.61176853,82.17909438,9.305555556,20.4379562,64.59854015,14.96350365,7.8,-0.3606684734969948,-0.2966793614762999,0.2479758860639603,1,second,E05000500
476,34.8,10.80351114,56.45878581,63.0,14.36968291,53.91507596,64.92027335,6.3,5.1,80.50928774,78.11551467,26.30434783,26.625387,65.94427245,7.430340557,13.1,0.7613953298871666,-0.2268426611708641,0.2802713504916463,0,first,E05000501
477,18.7,4.925373134,62.82593376,65.4,10.16173828,58.77511757,46.84684685,7.3,5.1,79.98181057,78.3020728,14.6031746,20.59925094,66.66666667,12.7340824,9.9,0.06980561952683723,-0.22936645246653178,0.21846679793535362,0,first,E05000502
478,20.1,5.416834474,70.77291791,70.9,7.303712721,65.71736785,48.72389791,7.3,5.2,81.29048987,79.8148281,17.96875,20.76923077,65.38461538,13.46153846,4.9,-0.12500717362480987,-0.1730538783288676,-0.0512453321434805,1,second,E05000503
479,25.5,6.223805532,66.67077682,67.8,9.05396619,61.62572971,49.14004914,8.2,5.4,83.05387776,82.22401495,21.02941176,21.05263158,63.15789474,15.78947368,5.8,0.021936487750923286,-0.37813834827592907,0.08626500305785127,0,first,E05000504
480,28.8,8.201438849,60.95141472,66.1,12.32461735,57.97575119,52.71317829,6.5,5.1,80.67504906,79.11712657,24.59459459,24.44444444,67.03703704,8.148148148,9.9,0.43296896597578427,-0.14676462072570823,0.1796746605986825,0,first,E05000505
481,30.5,7.834973505,65.14369934,67.5,10.32046015,60.55931639,49.47049924,10.9,7.5,80.95752711,77.78412711,26.90140845,22.96296296,62.59259259,14.44444444,4.8,0.37801649711042135,-0.45970153613749853,-0.14838341096071225,0,first,E05000506
482,39.2,15.27151539,53.52515244,61.6,16.75683579,51.28366814,66.82520809,7.3,5.7,77.20253395,74.70060474,33.02752294,28.93982808,63.89684814,7.163323782,13.7,1.173322941263108,-0.3637388656232405,0.11848289046479171,0,first,E05000507
483,23.3,6.154568945,63.4527613,67.0,11.07644306,59.59849435,42.93333333,7.0,5.0,81.074661,79.17652855,18.73417722,24.19928826,64.41281139,11.74377224,9.3,0.14266706452777325,-0.2910766743225131,0.1413744032326292,0,first,E05000508
484,5.7,1.192424597,76.20073892,72.4,4.155939684,69.41928609,26.31578947,6.8,3.8,82.59858047,81.64187327,4.772727273,16.82242991,61.68224299,21.4953271,3.5,-0.8766357769851658,-0.37138720688514626,-0.010950138835730672,1,second,E05000509
485,23.9,6.979405034,63.15261959,66.9,10.61622169,59.78840457,47.48953975,5.9,4.4,83.02810284,81.13568016,17.94117647,24.92836676,65.61604585,9.169054441,9.8,0.13476088284924834,-0.1970322687084922,0.2509173141074614,0,first,E05000510
486,20.6,4.380182862,73.82458752,75.0,7.507598784,69.33242196,39.43298969,5.2,3.7,82.40211054,79.96123693,16.25,23.2,66.0,10.8,4.8,-0.30546923038920465,-0.013278160696240864,-0.0879124973828761,1,second,E05000511
487,26.1,8.254766394,60.05346005,65.1,12.66109616,56.87015861,59.78021978,6.9,5.1,79.82613091,78.33539947,22.29885057,24.3902439,66.46341463,8.841463415,10.8,0.4690963327406238,-0.1961529390550311,0.20642845639926252,0,first,E05000512
488,10.1,1.821527139,78.13403747,76.2,4.883479293,72.52150294,34.80392157,7.9,4.8,82.43898116,78.8278619,8.604651163,16.39344262,66.39344262,17.21311475,3.7,-0.6656635197594142,-0.1027796110739807,-0.16615067199304356,1,second,E05000513
489,24.8,7.483277592,60.62328911,66.2,13.06540116,57.56087981,53.80952381,6.5,4.9,81.49681462,78.64620907,19.125,24.91582492,66.32996633,8.754208754,9.7,0.3513479288391228,-0.20574873366581195,0.2292430530616137,0,first,E05000514
490,10.2,2.540716612,74.53806841,73.4,5.628819556,69.26345609,30.97014925,6.4,4.0,81.94265206,78.7807054,10.0,19.83122363,64.55696203,15.61181435,4.4,-0.5829430762597032,-0.173800783385931,-0.07617954284093705,1,second,E05000515
491,9.2,3.095903166,72.34265212,71.7,4.936661699,68.16724552,42.05607477,4.9,3.2,85.571791,83.8512699,7.959183673,20.47619048,64.28571429,15.23809524,4.5,-0.6583984591942078,-0.19178231616421926,0.17810742201308585,1,second,E05000516
492,4.7,1.927246447,78.16373374,75.8,3.329111634,73.27207899,33.86243386,3.5,2.1,85.86399002,84.59771194,3.20754717,23.33333333,61.9047619,14.76190476,3.8,-0.9789384775627453,-0.16845586655018568,0.061360838249336254,1,second,E05000517
493,7.1,1.646284102,79.60124981,77.6,3.787480274,74.65306122,25.11627907,5.1,3.2,82.25830137,80.70910408,6.12244898,21.3592233,65.04854369,13.59223301,3.7,-0.853961827855371,-0.03288967401877513,-0.1525038467646896,1,second,E05000518
494,15.8,3.662921348,73.3796646,72.6,6.512488437,67.88017195,42.33576642,6.7,4.4,82.81320366,78.40057951,14.0,18.95734597,63.507109,17.53554502,3.7,-0.41492565910224316,-0.24102238214872485,-0.07871632804467958,1,second,E05000519
495,10.0,2.587446095,77.16887928,74.4,4.068799704,71.3480055,39.13043478,5.9,4.0,82.88013443,81.39297612,8.47826087,19.60784314,63.23529412,17.15686275,3.0,-0.7057979688163044,-0.19948515807589642,-0.08245785962478845,1,second,E05000520
496,21.0,4.1360744,73.45132743,72.1,5.755978922,67.92287467,40.76433121,7.2,4.8,84.05813098,80.99707829,18.13953488,19.27083333,64.0625,16.66666667,3.8,-0.3605248999021972,-0.22638671841622796,-0.058148355003947085,1,second,E05000521
497,9.6,2.962962963,73.13829787,72.5,5.496750232,68.5018172,43.04347826,5.2,3.2,83.44155531,80.04764466,6.458333333,20.47619048,65.23809524,13.80952381,6.7,-0.5730919084465168,-0.10394959986266251,0.09347772642307578,1,second,E05000522
498,22.6,5.385400715,70.80911936,70.5,7.476812417,65.21681121,47.58842444,6.8,4.7,81.78048628,79.19144191,18.6,19.90521327,64.4549763,15.63981043,5.5,-0.14714970604154182,-0.21305239456981742,-0.03183158793751705,1,second,E05000523
499,8.7,2.417405318,77.05679406,75.9,4.69608921,72.3673226,41.82692308,4.2,2.5,85.05846851,81.65096994,7.169811321,20.60085837,64.80686695,14.59227468,3.9,-0.7697225659938153,-0.05454809616090019,0.02137008328981648,1,second,E05000524
500,11.2,2.894150982,77.87325456,77.1,4.692684468,73.49823322,39.06810036,4.2,3.3,82.81273816,80.89661211,10.20833333,21.71945701,65.61085973,12.66968326,3.6,-0.6666810144563257,0.02054405544352344,-0.10661142485953691,1,second,E05000525
501,10.5,2.389436177,78.36796477,77.6,4.884733194,73.79612258,36.0,4.6,3.3,84.53812387,82.39559789,7.777777778,19.17808219,66.66666667,13.69863014,3.5,-0.7671451870215753,0.030223495747912898,-0.033940206033607985,1,second,E05000526
502,5.5,1.956947162,80.79228564,79.8,3.506907545,77.014419,32.94797688,2.9,2.1,84.72539399,82.80620285,4.545454545,22.51082251,68.3982684,9.523809524,4.0,-0.9303002863893844,0.2084051194039917,-0.037707569086611055,1,second,E05000527
503,6.4,1.431888545,76.02767061,74.9,4.163976759,71.8103761,30.81761006,3.8,2.6,84.26953265,81.64360721,4.047619048,17.19457014,68.32579186,14.47963801,5.4,-0.8711026072577905,0.06182501760879592,0.1203282828723464,1,second,E05000528
504,3.7,1.33432172,76.76511955,76.3,4.445579969,72.95188557,31.78807947,3.2,2.2,83.54876914,82.82061679,3.333333333,18.71921182,69.95073892,11.33004926,12.3,-0.8628046503449288,0.21195537486646862,0.21046552815658587,1,second,E05000529
505,5.8,1.169844021,79.85074627,77.4,3.987884907,74.28720219,25.80645161,4.5,2.9,82.89778741,80.47593895,5.555555556,19.43127962,66.3507109,14.69194313,5.1,-0.9060879477237662,0.018337545428956117,-0.07542683231132351,1,second,E05000530
506,5.9,1.524830002,80.70941337,79.8,3.92341494,76.68796192,38.23529412,4.2,2.5,82.37837609,80.93505599,5.25,17.84037559,69.01408451,13.14553991,5.0,-0.8784576507278623,0.1991348656695991,-0.08707625967678784,1,second,E05000531
507,9.7,2.523364486,79.49743004,78.1,4.300535475,74.78749837,27.71084337,5.2,3.5,83.61661239,79.48341649,10.0,22.42990654,65.42056075,12.61682243,5.0,-0.7356896108028621,-0.0025807011227292433,-0.17160517961172864,1,second,E05000532
508,12.1,2.412165705,76.47714604,74.2,5.368742835,70.18563129,35.91160221,6.3,4.1,83.02959504,81.41363304,10.66666667,19.0,63.5,17.5,5.5,-0.637863136608217,-0.20386335927338636,-0.041222234761157495,1,second,E05000533
509,30.3,6.023180695,66.81870011,72.7,11.67971915,64.19038273,41.32379249,6.5,4.8,79.05320298,75.53419737,28.03278689,19.47565543,73.4082397,7.116104869,12.5,0.3012372739667143,0.2606927012027443,-0.007006131277830025,0,first,E05000534
510,32.7,7.048599936,64.64448793,70.9,12.8984249,61.75151675,38.0952381,7.3,5.7,75.8074207,73.44984074,29.18918919,21.03559871,71.5210356,7.443365696,11.2,0.49375199738720305,0.1258315395943686,-0.12037935734599844,0,first,E05000535
511,33.2,4.001290739,62.92511445,68.7,11.10733311,61.10158928,43.48894349,6.2,4.9,80.78672916,76.51305994,30.23255814,10.15384615,82.76923077,7.076923077,22.7,0.3473668248868868,0.6209548815955923,0.4185888391548338,0,first,E05000536
512,35.1,5.501202887,66.40290142,70.9,8.592874748,64.82599714,46.01593625,5.2,3.9,82.51639079,79.13967282,28.54545455,14.55696203,80.06329114,5.379746835,20.8,0.2164312018749791,0.6002649525229616,0.33824323147748103,0,first,E05000537
513,27.2,6.03960396,71.10806432,73.5,8.30476784,67.37263881,48.90656064,6.8,4.4,84.27401693,81.06031778,24.21052632,20.76271186,67.37288136,11.86440678,5.9,-0.05675101844176087,-0.028397295204726444,-0.022053127656503003,1,second,E05000538
514,13.3,2.643005475,79.21620432,80.2,5.894519131,75.49517785,38.07692308,5.8,4.3,81.12486804,79.47865104,14.375,18.7755102,72.24489796,8.979591837,4.9,-0.5030221649778186,0.3214204563082591,-0.2045906266219166,1,second,E05000539
515,34.1,7.417582418,62.54876463,67.9,11.93907632,59.7643659,42.59927798,7.8,6.1,77.64070283,74.54600178,31.56862745,17.71653543,74.01574803,8.267716535,14.8,0.5561969147768148,0.17287556251486982,0.060982768752830194,0,first,E05000540
516,35.1,8.848146672,62.33664693,69.8,14.38304315,59.79065342,44.31654676,6.7,5.2,81.10149874,77.49051548,31.88405797,22.86821705,69.76744186,7.364341085,11.6,0.5553427198098679,0.012269651387019416,0.08081440133589878,0,first,E05000541
517,35.7,5.358919687,69.12729659,73.3,8.524801374,67.08133218,48.90387858,6.4,4.7,77.89983392,74.92869133,34.03846154,13.93939394,80.0,6.060606061,14.3,0.3236614289468632,0.6272949901475382,-0.028027413005579208,0,first,E05000542
518,43.0,9.827213823,60.32146234,67.6,15.66560785,57.01317716,46.79487179,7.8,5.8,79.89292887,76.89474487,36.66666667,22.75862069,68.27586207,8.965517241,12.1,0.791578113745614,-0.10385491979066555,0.047387527364160194,0,first,E05000543
519,33.8,7.066276803,66.31398341,71.8,11.68814917,63.43941028,45.03816794,7.4,5.9,79.13276307,76.11419224,32.4137931,17.17171717,74.41077441,8.417508418,12.7,0.4306416574489446,0.25277257159713495,-0.01192576230397125,0,first,E05000544
520,34.0,7.173070145,64.98921639,71.0,13.08652021,61.74373796,45.12578616,8.9,7.1,76.47894008,74.33283472,31.93548387,20.0729927,71.16788321,8.759124088,8.9,0.5764712725646163,0.05248704463542852,-0.17839753260584074,0,first,E05000545
521,35.5,10.29384924,61.17302053,69.1,14.98318763,58.71261378,46.67405765,7.2,5.3,77.12844804,76.08276412,32.70588235,23.66666667,69.66666667,7.0,12.2,0.7204617532766253,-0.0071953189916025015,-0.008613838088814418,0,first,E05000546
522,21.7,5.188431201,74.87628866,77.7,7.543859649,71.83331711,43.80952381,5.7,4.3,81.07036623,78.83912302,21.26984127,21.18959108,70.63197026,8.178438662,6.5,-0.16815817800594746,0.2364750348879555,-0.17188858165736592,1,second,E05000547
523,34.4,4.096488724,74.890811,78.5,7.302252488,72.74521089,51.9650655,5.6,4.3,79.61213165,77.89244007,31.39534884,13.22580645,80.64516129,6.451612903,9.2,0.0472674176038104,0.7353979425575831,-0.1313868893590109,0,first,E05000548
524,35.5,6.92256118,69.26344242,73.8,9.204758923,66.99316208,50.23328149,6.6,4.8,79.75659459,78.06641075,34.0,17.36111111,75.69444444,7.291666667,11.2,0.3096322396451983,0.399546620229539,-0.05318099892420194,0,first,E05000549
525,35.1,8.206740003,64.75961056,70.6,11.84353005,62.24792125,48.69186047,7.4,5.2,79.97603118,76.95565198,32.08955224,20.28469751,72.24199288,7.473309609,10.9,0.4875897003981497,0.14712479538852435,0.0023333840057877682,0,first,E05000550
526,26.6,5.768098882,70.72748892,74.6,8.318388743,68.35338887,39.62962963,5.5,3.9,82.39593084,78.34123427,23.05084746,19.84435798,72.76264591,7.392996109,11.7,-0.029652098006660903,0.2895810042737674,0.028817807188342807,1,second,E05000551
527,23.6,3.488756614,77.67703328,80.4,6.133304386,75.42742498,40.94488189,4.8,3.8,80.04130463,79.28172341,22.63157895,12.4567474,81.31487889,5.882352941,8.9,-0.2793820231121203,0.7768473558080452,-0.0954466417978736,1,second,E05000552
528,31.2,6.686501723,68.93028303,73.0,10.16949153,65.60406952,47.40853659,7.9,5.6,79.60377989,76.71373023,28.73239437,20.75471698,70.44025157,8.805031447,8.7,0.2862506350659889,0.10380152735980742,-0.14201126242727913,0,first,E05000553
529,8.1,2.336244541,77.22112537,76.7,4.524619252,73.24183303,30.3030303,4.2,2.9,82.97455425,81.06819915,6.911764706,22.48995984,65.86345382,11.64658635,4.7,-0.7551242521330391,0.01700798279305976,-0.05446291669187518,1,second,E05000554
530,12.1,2.477086946,77.19453022,76.0,5.868995633,71.58607864,30.98039216,6.0,4.1,82.29373965,79.5140734,10.57692308,20.85308057,64.92890995,14.21800948,3.4,-0.6057630963185624,-0.09792596011461023,-0.15141998754085934,1,second,E05000555
531,30.9,6.54616512,69.07759883,69.1,8.228678538,63.42790517,48.25174825,7.5,5.2,80.9761347,78.37375527,26.14035088,20.90909091,64.09090909,15.0,4.7,0.10373823679710222,-0.24226673847253113,-0.10672985522544691,0,first,E05000556
532,11.3,2.744464945,76.24376229,73.5,4.645654946,70.1138647,36.24454148,5.8,3.3,82.77881183,80.15352715,10.23255814,17.87439614,64.25120773,17.39130435,3.5,-0.6695233803556306,-0.1610481863111829,-0.05072589925067863,1,second,E05000557
533,12.8,2.263521563,78.60637509,77.6,5.408216329,73.35663396,36.68122271,5.3,3.1,82.70411092,80.93596419,9.347826087,18.75,66.34615385,14.90384615,3.2,-0.700409712958951,0.0064699100010758934,-0.11487977257178478,1,second,E05000558
534,11.8,2.687569989,76.54181466,73.7,4.782187803,70.21701885,34.64912281,5.9,3.4,82.52114182,81.07046084,10.6,20.79207921,62.87128713,16.33663366,3.9,-0.6513927255636175,-0.20874577752708842,-0.07662404104927195,1,second,E05000559
535,6.9,1.865099642,76.35048232,72.0,4.140986133,68.97172949,29.87804878,6.2,3.7,82.58238244,83.02919194,5.714285714,19.90521327,59.71563981,20.37914692,3.2,-0.8320224462731759,-0.4259330779542806,-0.014423809110040568,1,second,E05000560
536,7.7,1.544593921,79.08066169,75.8,4.63010422,72.29633467,29.13907285,5.9,3.4,85.31743722,82.21972341,5.918367347,17.88990826,63.76146789,18.34862385,3.8,-0.8925544004782013,-0.19175990569620585,-0.0180498152788734,1,second,E05000561
537,28.1,7.595212187,69.55963538,72.3,9.32022932,65.56134533,45.65587734,7.6,5.2,79.38576975,76.38126411,26.42857143,23.98373984,65.04065041,10.56910569,4.9,0.1955784854595085,-0.13420093367780975,-0.2434514645497076,0,first,E05000562
538,9.6,2.36882323,77.91834388,75.3,4.5221843,71.887447,29.61373391,5.4,3.4,81.43942155,78.96232207,8.518518519,19.54545455,65.0,15.45454545,4.1,-0.7129740468097672,-0.08256010838860312,-0.13388531666422124,1,second,E05000563
539,21.7,4.728041515,75.58716075,77.2,7.533281128,71.33881102,46.68246445,6.8,5.4,80.18121168,78.03587356,20.20408163,20.1754386,68.85964912,11.40350877,3.7,-0.16737777903126486,0.09459190146136193,-0.2644556316593287,1,second,E05000564
540,15.6,3.818443804,75.5829904,73.5,6.199411332,68.98931132,43.61702128,7.1,4.6,81.67141169,79.74738585,13.7254902,20.18779343,62.44131455,17.37089202,3.8,-0.4289937411347753,-0.26771741762147583,-0.1457957543252433,1,second,E05000565
541,14.9,2.386340259,78.14232902,76.5,5.19005848,72.53914989,37.6,8.1,4.8,80.46989904,79.60757569,13.33333333,16.08040201,66.33165829,17.5879397,3.2,-0.55167797697401,-0.08682728320959703,-0.2360868692766211,1,second,E05000566
542,10.3,2.222222222,79.34691599,78.0,5.086122847,74.04918864,33.17757009,5.6,3.5,81.21394656,80.06340505,8.888888889,17.88990826,67.43119266,14.22018349,3.5,-0.7100704298133139,0.05782075139119396,-0.1657798929842651,1,second,E05000567
543,15.9,3.299067655,77.48315265,76.9,6.716032375,71.71035213,36.49122807,6.2,4.0,80.553428,77.03534948,14.48979592,19.52380952,66.19047619,13.80952381,3.6,-0.44435507464127566,-0.004317630703265698,-0.2460886723561891,1,second,E05000568
544,14.6,3.389455029,76.83011529,76.1,5.898969757,71.57482305,39.16913947,5.7,3.8,81.73568847,79.80027022,13.52941176,19.6347032,66.66666667,13.24200913,3.5,-0.5023636263698898,0.008690703855838729,-0.14105070513051038,1,second,E05000569
545,18.1,4.057971014,74.22147957,73.7,6.779974136,68.71850742,46.70658683,8.0,4.7,81.5911385,79.39318433,16.22222222,18.39622642,64.1509434,17.45283019,3.1,-0.33164186756673714,-0.2226773008367696,-0.15578480198276878,1,second,E05000570
546,28.3,7.209302326,71.99228792,75.1,8.858330668,68.46024502,46.16639478,6.8,4.9,79.56344858,77.18713387,27.01492537,23.96694215,66.52892562,9.090909091,4.4,0.12119483642323826,0.008349579506910289,-0.2887161848197272,0,first,E05000571
547,14.0,3.319768687,78.8534202,76.8,5.287216212,72.71025851,35.97359736,5.0,3.0,82.98754878,81.20490573,12.10526316,21.33891213,64.43514644,14.22594142,3.2,-0.6433798886987527,-0.06150739829586444,-0.14033863063252888,1,second,E05000572
548,45.6,7.786656755,64.59846849,70.4,11.69575063,62.1974104,65.53672316,7.8,6.9,77.26937806,74.54083696,41.33333333,17.54385965,75.43859649,6.666666667,11.5,0.8107163303230455,0.3507482264365703,-0.10866277968474666,0,first,E05000573
549,46.0,8.619374523,55.88096808,63.6,14.87968105,54.12893879,71.08433735,8.0,7.3,78.61743503,74.94026457,40.73529412,19.04761905,76.19047619,5.102040816,16.9,1.1152180427611071,0.24060667848389367,0.23992670099828803,0,first,E05000574
550,39.7,6.33233187,70.83471458,75.8,9.020204582,68.95623759,58.21371611,5.1,4.3,80.48830528,77.21359965,41.7721519,18.03278689,77.04918033,4.683840749,9.5,0.37563797553609457,0.5978827596147085,-0.12171878967067347,0,first,E05000575
551,48.3,7.581501137,68.88328984,73.9,10.14425314,66.36308961,58.70307167,7.4,6.3,77.60210989,74.88361564,46.5,17.37704918,75.40983607,7.213114754,9.5,0.6838181402133825,0.4339437891426858,-0.27254131134828075,0,first,E05000576
552,34.3,6.907566381,66.33474576,71.0,10.32830774,63.69732759,54.35294118,6.9,5.8,79.65848357,78.00328165,33.50877193,19.17293233,72.93233083,7.894736842,11.7,0.4221971703688794,0.22510082621124805,0.009849928972285593,0,first,E05000577
553,46.5,12.41017673,55.09410802,64.2,17.12934716,53.17607908,64.3115942,7.1,6.8,80.22353418,77.66588339,41.33333333,24.92668622,69.79472141,5.278592375,12.5,1.1631447724768758,-0.06485356259728081,0.17680655736350578,0,first,E05000578
554,48.8,13.70983077,52.85743759,62.6,18.63714869,50.90873367,64.16791604,8.6,7.7,77.40700077,74.47559147,43.75,26.6025641,66.98717949,6.41025641,9.7,1.3907607396905612,-0.2559036082186276,0.006819596528845585,0,first,E05000579
555,43.7,9.291338583,63.97271057,70.4,12.27110583,61.79747047,61.80555556,6.8,6.2,77.19325255,76.24232688,41.68674699,22.12121212,72.12121212,6.060606061,8.4,0.7961241053661872,0.20596272688371953,-0.14700169802303686,0,first,E05000580
556,45.3,8.127802691,55.3975265,62.4,13.93041587,53.71045713,61.48148148,6.5,5.9,77.47427389,74.38110393,36.30136986,18.35443038,75.63291139,6.329113924,24.3,0.978687308720925,0.2666650070000759,0.37923717757074854,0,first,E05000581
